조사기준일,시도,행정구역,학제,학교수,학급수계,1년학급수,2년학급수,3년학급수,4년학급수,5년학급수,6년학급수,학생수계,1년학생수,2년학생수,3년학생수,4년학생수,5년학생수,6년학생수,교원수계,교원수여자
20200401,충남,논산시, (일반고),5 ,89 ,30 ,30 ,29 ,0 ,0 ,0 ,2012 ,650 ,680 ,682 ,0 ,0 ,0 ,204 ,84 
20200401,충남,논산시, (특목고),2 ,21 ,7 ,7 ,7 ,0 ,0 ,0 ,487 ,180 ,156 ,151 ,0 ,0 ,0 ,75 ,24 
20200401,충남,논산시, (특성화고),4 ,74 ,23 ,25 ,26 ,0 ,0 ,0 ,1154 ,417 ,358 ,379 ,0 ,0 ,0 ,179 ,99 
20200401,충남,논산시, (자율고),2 ,21 ,7 ,7 ,7 ,0 ,0 ,0 ,470 ,149 ,162 ,159 ,0 ,0 ,0 ,57 ,34 
20200401,충남,논산시,특수학교,1 ,22 ,9 ,5 ,5 ,1 ,1 ,1 ,106 ,51 ,21 ,23 ,4 ,4 ,3 ,41 ,28 
20200401,충남,논산시,계,93 ,734 ,166 ,166 ,170 ,55 ,58 ,66 ,13034 ,3236 ,3201 ,3164 ,904 ,908 ,994 ,1472 ,872 
20200401,충남,계룡시,유치원,8 ,42 ,0 ,0 ,0 ,0 ,0 ,0 ,704 ,0 ,0 ,0 ,0 ,0 ,0 ,69 ,68 
20200401,충남,계룡시,초등학교,5 ,127 ,17 ,21 ,22 ,21 ,23 ,23 ,2949 ,419 ,469 ,494 ,487 ,533 ,547 ,192 ,148 
20200401,충남,계룡시,중학교,3 ,67 ,23 ,22 ,22 ,0 ,0 ,0 ,1902 ,641 ,657 ,604 ,0 ,0 ,0 ,140 ,91 
20200401,충남,계룡시,고등학교,2 ,53 ,17 ,17 ,19 ,0 ,0 ,0 ,1352 ,430 ,493 ,429 ,0 ,0 ,0 ,119 ,71 
20200401,충남,계룡시, (일반고),1 ,22 ,7 ,7 ,8 ,0 ,0 ,0 ,548 ,176 ,202 ,170 ,0 ,0 ,0 ,48 ,27 
20200401,충남,계룡시, (자율고),1 ,31 ,10 ,10 ,11 ,0 ,0 ,0 ,804 ,254 ,291 ,259 ,0 ,0 ,0 ,71 ,44 
20200401,충남,계룡시,계,18 ,289 ,57 ,60 ,63 ,21 ,23 ,23 ,6907 ,1490 ,1619 ,1527 ,487 ,533 ,547 ,520 ,378 
20200401,충남,금산군,유치원,16 ,27 ,0 ,0 ,0 ,0 ,0 ,0 ,287 ,0 ,0 ,0 ,0 ,0 ,0 ,48 ,48 
20200401,충남,금산군,초등학교,16 ,155 ,21 ,22 ,27 ,26 ,26 ,33 ,2110 ,298 ,311 ,368 ,382 ,363 ,388 ,255 ,166 
20200401,충남,금산군,중학교,8 ,52 ,18 ,15 ,19 ,0 ,0 ,0 ,1097 ,415 ,340 ,342 ,0 ,0 ,0 ,137 ,96 
20200401,충남,금산군,고등학교,4 ,53 ,16 ,18 ,19 ,0 ,0 ,0 ,952 ,299 ,326 ,327 ,0 ,0 ,0 ,144 ,72 
20200401,충남,금산군, (일반고),2 ,32 ,10 ,11 ,11 ,0 ,0 ,0 ,645 ,195 ,225 ,225 ,0 ,0 ,0 ,87 ,49 
20200401,충남,금산군, (특성화고),2 ,21 ,6 ,7 ,8 ,0 ,0 ,0 ,307 ,104 ,101 ,102 ,0 ,0 ,0 ,57 ,23 
20200401,충남,금산군,계,44 ,287 ,55 ,55 ,65 ,26 ,26 ,33 ,4446 ,1012 ,977 ,1037 ,382 ,363 ,388 ,584 ,382 
20200401,충남,부여군,유치원,27 ,44 ,0 ,0 ,0 ,0 ,0 ,0 ,484 ,0 ,0 ,0 ,0 ,0 ,0 ,70 ,68 
20200401,충남,부여군,초등학교,24 ,198 ,31 ,32 ,34 ,32 ,34 ,35 ,2225 ,314 ,372 ,369 ,384 ,383 ,403 ,334 ,220 
20200401,충남,부여군,중학교,11 ,68 ,22 ,22 ,24 ,0 ,0 ,0 ,1344 ,438 ,441 ,465 ,0 ,0 ,0 ,179 ,94 
20200401,충남,부여군,고등학교,5 ,74 ,22 ,25 ,27 ,0 ,0 ,0 ,1307 ,389 ,463 ,455 ,0 ,0 ,0 ,186 ,93 
20200401,충남,부여군, (일반고),2 ,41 ,12 ,14 ,15 ,0 ,0 ,0 ,863 ,244 ,303 ,316 ,0 ,0 ,0 ,97 ,54 
20200401,충남,부여군, (특목고),1 ,10 ,3 ,3 ,4 ,0 ,0 ,0 ,179 ,61 ,63 ,55 ,0 ,0 ,0 ,30 ,15 
20200401,충남,부여군, (특성화고),2 ,23 ,7 ,8 ,8 ,0 ,0 ,0 ,265 ,84 ,97 ,84 ,0 ,0 ,0 ,59 ,24 
20200401,충남,부여군,계,67 ,384 ,75 ,79 ,85 ,32 ,34 ,35 ,5360 ,1141 ,1276 ,1289 ,384 ,383 ,403 ,769 ,475 
20200401,충남,서천군,유치원,18 ,24 ,0 ,0 ,0 ,0 ,0 ,0 ,192 ,0 ,0 ,0 ,0 ,0 ,0 ,39 ,39 
20200401,충남,서천군,초등학교,18 ,145 ,21 ,21 ,24 ,28 ,23 ,28 ,1735 ,261 ,263 ,311 ,316 ,274 ,310 ,245 ,141 
20200401,충남,서천군,중학교,9 ,46 ,17 ,15 ,14 ,0 ,0 ,0 ,935 ,303 ,292 ,340 ,0 ,0 ,0 ,136 ,74 
20200401,충남,서천군,고등학교,7 ,74 ,24 ,26 ,24 ,0 ,0 ,0 ,1283 ,415 ,441 ,427 ,0 ,0 ,0 ,189 ,91 
20200401,충남,서천군, (일반고),2 ,27 ,8 ,10 ,9 ,0 ,0 ,0 ,527 ,152 ,192 ,183 ,0 ,0 ,0 ,67 ,34 
20200401,충남,서천군, (특목고),1 ,9 ,3 ,3 ,3 ,0 ,0 ,0 ,155 ,61 ,48 ,46 ,0 ,0 ,0 ,25 ,12 
20200401,충남,서천군, (특성화고),3 ,25 ,9 ,8 ,8 ,0 ,0 ,0 ,344 ,117 ,116 ,111 ,0 ,0 ,0 ,64 ,27 
20200401,충남,서천군, (자율고),1 ,13 ,4 ,5 ,4 ,0 ,0 ,0 ,257 ,85 ,85 ,87 ,0 ,0 ,0 ,33 ,18 
20200401,충남,서천군,계,52 ,289 ,62 ,62 ,62 ,28 ,23 ,28 ,4145 ,979 ,996 ,1078 ,316 ,274 ,310 ,609 ,345 
20200401,충남,청양군,유치원,13 ,21 ,0 ,0 ,0 ,0 ,0 ,0 ,187 ,0 ,0 ,0 ,0 ,0 ,0 ,33 ,28 
20200401,충남,청양군,초등학교,12 ,91 ,13 ,14 ,15 ,16 ,15 ,18 ,957 ,143 ,163 ,163 ,161 ,155 ,172 ,151 ,88 
20200401,충남,청양군,중학교,5 ,30 ,9 ,11 ,10 ,0 ,0 ,0 ,463 ,152 ,159 ,152 ,0 ,0 ,0 ,79 ,47 
20200401,충남,청양군,고등학교,2 ,33 ,11 ,10 ,12 ,0 ,0 ,0 ,621 ,206 ,211 ,204 ,0 ,0 ,0 ,78 ,34 
20200401,충남,청양군, (일반고),2 ,33 ,11 ,10 ,12 ,0 ,0 ,0 ,621 ,206 ,211 ,204 ,0 ,0 ,0 ,78 ,34 
20200401,충남,청양군,계,32 ,175 ,33 ,35 ,37 ,16 ,15 ,18 ,2228 ,501 ,533 ,519 ,161 ,155 ,172 ,341 ,197 
20200401,충남,홍성군,유치원,25 ,88 ,0 ,0 ,0 ,0 ,0 ,0 ,1422 ,0 ,0 ,0 ,0 ,0 ,0 ,138 ,136 
20200401,충남,홍성군,초등학교,21 ,285 ,43 ,44 ,46 ,48 ,49 ,55 ,5628 ,865 ,955 ,920 ,965 ,946 ,977 ,464 ,310 
20200401,충남,홍성군,중학교,10 ,107 ,37 ,35 ,35 ,0 ,0 ,0 ,2629 ,933 ,840 ,856 ,0 ,0 ,0 ,254 ,151 
20200401,충남,홍성군,고등학교,8 ,119 ,40 ,40 ,39 ,0 ,0 ,0 ,2678 ,940 ,901 ,837 ,0 ,0 ,0 ,295 ,132 
20200401,충남,홍성군, (일반고),6 ,101 ,33 ,34 ,34 ,0 ,0 ,0 ,2393 ,810 ,823 ,760 ,0 ,0 ,0 ,246 ,115 
20200401,충남,홍성군, (특성화고),2 ,18 ,7 ,6 ,5 ,0 ,0 ,0 ,285 ,130 ,78 ,77 ,0 ,0 ,0 ,49 ,17 
20200401,충남,홍성군,고등기술학교,1 ,4 ,2 ,1 ,1 ,0 ,0 ,0 ,84 ,29 ,27 ,28 ,0 ,0 ,0 ,10 ,5 
20200401,충남,홍성군,계,65 ,603 ,122 ,120 ,121 ,48 ,49 ,55 ,12441 ,2767 ,2723 ,2641 ,965 ,946 ,977 ,1161 ,734 
20200401,충남,예산군,유치원,25 ,49 ,0 ,0 ,0 ,0 ,0 ,0 ,505 ,0 ,0 ,0 ,0 ,0 ,0 ,80 ,79 
20200401,충남,예산군,초등학교,24 ,210 ,32 ,33 ,33 ,37 ,33 ,42 ,2855 ,441 ,476 ,500 ,487 ,472 ,479 ,354 ,232 
20200401,충남,예산군,중학교,11 ,86 ,31 ,29 ,26 ,0 ,0 ,0 ,1778 ,693 ,581 ,504 ,0 ,0 ,0 ,199 ,100 
20200401,충남,예산군,고등학교,7 ,117 ,39 ,39 ,39 ,0 ,0 ,0 ,2320 ,830 ,767 ,723 ,0 ,0 ,0 ,264 ,98 
20200401,충남,예산군, (일반고),4 ,66 ,22 ,23 ,21 ,0 ,0 ,0 ,1409 ,488 ,472 ,449 ,0 ,0 ,0 ,146 ,43 
20200401,충남,예산군, (특성화고),2 ,38 ,13 ,12 ,13 ,0 ,0 ,0 ,645 ,247 ,196 ,202 ,0 ,0 ,0 ,87 ,40 
20200401,충남,예산군, (자율고),1 ,13 ,4 ,4 ,5 ,0 ,0 ,0 ,266 ,95 ,99 ,72 ,0 ,0 ,0 ,31 ,15 
20200401,충남,예산군,계,67 ,462 ,102 ,101 ,98 ,37 ,33 ,42 ,7458 ,1964 ,1824 ,1727 ,487 ,472 ,479 ,897 ,509 
20200401,충남,태안군,유치원,20 ,33 ,0 ,0 ,0 ,0 ,0 ,0 ,345 ,0 ,0 ,0 ,0 ,0 ,0 ,57 ,56 
20200401,충남,태안군,초등학교,19 ,183 ,27 ,30 ,30 ,31 ,30 ,35 ,2285 ,356 ,388 ,392 ,327 ,402 ,420 ,298 ,156 
20200401,충남,태안군,중학교,8 ,65 ,22 ,19 ,24 ,0 ,0 ,0 ,1246 ,433 ,406 ,407 ,0 ,0 ,0 ,167 ,90 
20200401,충남,태안군,고등학교,4 ,63 ,21 ,20 ,22 ,0 ,0 ,0 ,1239 ,384 ,424 ,431 ,0 ,0 ,0 ,148 ,71 
20200401,충남,태안군, (일반고),4 ,63 ,21 ,20 ,22 ,0 ,0 ,0 ,1239 ,384 ,424 ,431 ,0 ,0 ,0 ,148 ,71 
20200401,충남,태안군,계,51 ,344 ,70 ,69 ,76 ,31 ,30 ,35 ,5115 ,1173 ,1218 ,1230 ,327 ,402 ,420 ,670 ,373 
20200401,충남,당진시,유치원,35 ,89 ,0 ,0 ,0 ,0 ,0 ,0 ,1439 ,0 ,0 ,0 ,0 ,0 ,0 ,132 ,130 
20200401,충남,당진시,초등학교,30 ,486 ,77 ,80 ,82 ,80 ,81 ,86 ,10530 ,1703 ,1840 ,1826 ,1830 ,1664 ,1667 ,743 ,462 
20200401,충남,당진시,중학교,13 ,170 ,60 ,54 ,56 ,0 ,0 ,0 ,4498 ,1665 ,1491 ,1342 ,0 ,0 ,0 ,365 ,207 
20200401,충남,당진시,고등학교,8 ,155 ,52 ,52 ,51 ,0 ,0 ,0 ,3732 ,1339 ,1212 ,1181 ,0 ,0 ,0 ,348 ,155 
20200401,충남,당진시, (일반고),6 ,109 ,37 ,36 ,36 ,0 ,0 ,0 ,2817 ,995 ,906 ,916 ,0 ,0 ,0 ,238 ,101 
20200401,충남,당진시, (특목고),1 ,16 ,5 ,6 ,5 ,0 ,0 ,0 ,277 ,103 ,92 ,82 ,0 ,0 ,0 ,43 ,17 
20200401,충남,당진시, (특성화고),1 ,30 ,10 ,10 ,10 ,0 ,0 ,0 ,638 ,241 ,214 ,183 ,0 ,0 ,0 ,67 ,37 
20200401,충남,당진시,계,86 ,900 ,189 ,186 ,189 ,80 ,81 ,86 ,20199 ,4707 ,4543 ,4349 ,1830 ,1664 ,1667 ,1588 ,954 
20200401,충남,계,유치원,499 ,1630 ,0 ,0 ,0 ,0 ,0 ,0 ,25594 ,0 ,0 ,0 ,0 ,0 ,0 ,2510 ,2461 
20200401,충남,계,초등학교,410 ,5961 ,933 ,991 ,999 ,1006 ,966 ,1066 ,120115 ,18999 ,20980 ,20486 ,20325 ,19300 ,20025 ,9264 ,6163 
20200401,충남,계,중학교,184 ,2251 ,790 ,734 ,727 ,0 ,0 ,0 ,57541 ,20722 ,18829 ,17990 ,0 ,0 ,0 ,5072 ,3166 
20200401,충남,계,고등학교,117 ,2417 ,801 ,805 ,811 ,0 ,0 ,0 ,57791 ,19711 ,19292 ,18788 ,0 ,0 ,0 ,5722 ,2822 
20200401,충남,계, (일반고),69 ,1563 ,521 ,519 ,523 ,0 ,0 ,0 ,40178 ,13612 ,13479 ,13087 ,0 ,0 ,0 ,3590 ,1798 
20200401,충남,계, (특목고),9 ,116 ,38 ,39 ,39 ,0 ,0 ,0 ,2383 ,852 ,794 ,737 ,0 ,0 ,0 ,338 ,148 
20200401,충남,계, (특성화고),30 ,535 ,175 ,180 ,180 ,0 ,0 ,0 ,10077 ,3475 ,3326 ,3276 ,0 ,0 ,0 ,1289 ,625 
20200401,충남,계, (자율고),9 ,203 ,67 ,67 ,69 ,0 ,0 ,0 ,5153 ,1772 ,1693 ,1688 ,0 ,0 ,0 ,505 ,251 
20200401,충남,계,특수학교,8 ,213 ,87 ,46 ,49 ,10 ,11 ,10 ,1068 ,492 ,226 ,222 ,48 ,47 ,33 ,400 ,267 
20200401,충남,계,고등기술학교,1 ,4 ,2 ,1 ,1 ,0 ,0 ,0 ,84 ,29 ,27 ,28 ,0 ,0 ,0 ,10 ,5 
20200401,충남,계,각종학교,3 ,9 ,3 ,3 ,3 ,0 ,0 ,0 ,30 ,11 ,8 ,11 ,0 ,0 ,0 ,41 ,21 
20200401,충남,계,계,1222 ,12485 ,2616 ,2580 ,2590 ,1016 ,977 ,1076 ,262223 ,59964 ,59362 ,57525 ,20373 ,19347 ,20058 ,23019 ,14905 
20200401,전북,전주시,유치원,114 ,605 ,0 ,0 ,0 ,0 ,0 ,0 ,9171 ,0 ,0 ,0 ,0 ,0 ,0 ,845 ,832 
20200401,전북,전주시,초등학교,75 ,1661 ,261 ,278 ,274 ,278 ,269 ,301 ,39321 ,6166 ,6780 ,6649 ,6775 ,6297 ,6654 ,2573 ,2115 
20200401,전북,전주시,중학교,40 ,731 ,254 ,239 ,238 ,0 ,0 ,0 ,19850 ,7043 ,6419 ,6388 ,0 ,0 ,0 ,1607 ,1117 
20200401,전북,전주시,고등학교,29 ,845 ,275 ,282 ,288 ,0 ,0 ,0 ,21982 ,7251 ,7385 ,7346 ,0 ,0 ,0 ,1820 ,875 
20200401,전북,전주시, (일반고),24 ,689 ,227 ,230 ,232 ,0 ,0 ,0 ,18555 ,6131 ,6257 ,6167 ,0 ,0 ,0 ,1492 ,706 
20200401,전북,전주시, (특성화고),4 ,120 ,36 ,40 ,44 ,0 ,0 ,0 ,2338 ,754 ,764 ,820 ,0 ,0 ,0 ,260 ,143 
20200401,전북,전주시, (자율고),1 ,36 ,12 ,12 ,12 ,0 ,0 ,0 ,1089 ,366 ,364 ,359 ,0 ,0 ,0 ,68 ,26 
20200401,전북,전주시,특수학교,4 ,90 ,46 ,16 ,17 ,4 ,3 ,4 ,473 ,249 ,86 ,84 ,18 ,14 ,22 ,179 ,135 
20200401,전북,전주시,고등공민학교,1 ,3 ,1 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
20200401,전북,전주시,계,263 ,3935 ,837 ,816 ,818 ,282 ,272 ,305 ,90797 ,20709 ,20670 ,20467 ,6793 ,6311 ,6676 ,7024 ,5074 
20200401,전북,군산시,유치원,67 ,227 ,0 ,0 ,0 ,0 ,0 ,0 ,3484 ,0 ,0 ,0 ,0 ,0 ,0 ,360 ,350 
20200401,전북,군산시,초등학교,56 ,747 ,114 ,120 ,122 ,126 ,124 ,141 ,15515 ,2503 ,2667 ,2646 ,2635 ,2537 ,2527 ,1148 ,812 
20200401,전북,군산시,중학교,19 ,283 ,97 ,91 ,95 ,0 ,0 ,0 ,7443 ,2662 ,2408 ,2373 ,0 ,0 ,0 ,602 ,385 
20200401,전북,군산시,고등학교,12 ,306 ,100 ,101 ,105 ,0 ,0 ,0 ,7250 ,2384 ,2418 ,2448 ,0 ,0 ,0 ,661 ,325 
20200401,전북,군산시, (일반고),8 ,199 ,65 ,66 ,68 ,0 ,0 ,0 ,5411 ,1809 ,1792 ,1810 ,0 ,0 ,0 ,422 ,198 
20200401,전북,군산시, (특목고),2 ,45 ,15 ,15 ,15 ,0 ,0 ,0 ,883 ,299 ,298 ,286 ,0 ,0 ,0 ,125 ,55 
20200401,전북,군산시, (특성화고),2 ,62 ,20 ,20 ,22 ,0 ,0 ,0 ,956 ,276 ,328 ,352 ,0 ,0 ,0 ,114 ,72 
20200401,전북,군산시,특수학교,1 ,28 ,12 ,5 ,7 ,2 ,1 ,1 ,158 ,58 ,34 ,41 ,12 ,7 ,6 ,58 ,45 
20200401,전북,군산시,계,155 ,1591 ,323 ,317 ,329 ,128 ,125 ,142 ,33850 ,7607 ,7527 ,7508 ,2647 ,2544 ,2533 ,2829 ,1917 
20200401,전북,익산시,유치원,77 ,274 ,0 ,0 ,0 ,0 ,0 ,0 ,3523 ,0 ,0 ,0 ,0 ,0 ,0 ,415 ,409 
20200401,전북,익산시,초등학교,60 ,756 ,110 ,122 ,127 ,126 ,129 ,142 ,14602 ,2153 ,2534 ,2522 ,2496 ,2397 ,2500 ,1200 ,945 
20200401,전북,익산시,중학교,26 ,319 ,111 ,101 ,107 ,0 ,0 ,0 ,7765 ,2766 ,2452 ,2547 ,0 ,0 ,0 ,685 ,414 
20200401,전북,익산시,고등학교,18 ,402 ,129 ,135 ,138 ,0 ,0 ,0 ,9015 ,2844 ,3092 ,3079 ,0 ,0 ,0 ,896 ,365 
20200401,전북,익산시, (일반고),14 ,297 ,98 ,98 ,101 ,0 ,0 ,0 ,7123 ,2296 ,2441 ,2386 ,0 ,0 ,0 ,611 ,260 
20200401,전북,익산시, (특목고),2 ,48 ,16 ,16 ,16 ,0 ,0 ,0 ,918 ,324 ,318 ,276 ,0 ,0 ,0 ,152 ,45 
20200401,전북,익산시, (특성화고),2 ,57 ,15 ,21 ,21 ,0 ,0 ,0 ,974 ,224 ,333 ,417 ,0 ,0 ,0 ,133 ,60 
20200401,전북,익산시,특수학교,2 ,44 ,17 ,9 ,9 ,3 ,3 ,3 ,200 ,87 ,37 ,39 ,13 ,10 ,14 ,74 ,47 
20200401,전북,익산시,계,183 ,1795 ,367 ,367 ,381 ,129 ,132 ,145 ,35105 ,7850 ,8115 ,8187 ,2509 ,2407 ,2514 ,3270 ,2180 
20200401,전북,정읍시,유치원,39 ,87 ,0 ,0 ,0 ,0 ,0 ,0 ,1072 ,0 ,0 ,0 ,0 ,0 ,0 ,137 ,136 
20200401,전북,정읍시,초등학교,34 ,338 ,49 ,53 ,56 ,57 ,58 ,65 ,4871 ,698 ,837 ,857 ,818 ,821 ,840 ,545 ,378 
20200401,전북,정읍시,중학교,19 ,136 ,48 ,44 ,44 ,0 ,0 ,0 ,2757 ,994 ,861 ,902 ,0 ,0 ,0 ,323 ,193 
20200401,전북,정읍시,고등학교,13 ,154 ,51 ,50 ,53 ,0 ,0 ,0 ,3057 ,978 ,997 ,1082 ,0 ,0 ,0 ,374 ,147 
20200401,전북,정읍시, (일반고),10 ,121 ,40 ,40 ,41 ,0 ,0 ,0 ,2531 ,818 ,823 ,890 ,0 ,0 ,0 ,298 ,107 
20200401,전북,정읍시, (특성화고),3 ,33 ,11 ,10 ,12 ,0 ,0 ,0 ,526 ,160 ,174 ,192 ,0 ,0 ,0 ,76 ,40 
20200401,전북,정읍시,특수학교,1 ,18 ,7 ,4 ,4 ,1 ,1 ,1 ,80 ,39 ,16 ,19 ,3 ,1 ,2 ,37 ,29 
20200401,전북,정읍시,계,106 ,733 ,155 ,151 ,157 ,58 ,59 ,66 ,11837 ,2709 ,2711 ,2860 ,821 ,822 ,842 ,1416 ,883 
20200401,전북,남원시,유치원,28 ,46 ,0 ,0 ,0 ,0 ,0 ,0 ,404 ,0 ,0 ,0 ,0 ,0 ,0 ,100 ,99 
20200401,전북,남원시,초등학교,27 ,248 ,36 ,40 ,40 ,43 ,41 ,48 ,3696 ,531 ,569 ,633 ,675 ,579 ,709 ,432 ,279 
20200401,전북,남원시,중학교,14 ,100 ,33 ,33 ,34 ,0 ,0 ,0 ,1989 ,662 ,663 ,664 ,0 ,0 ,0 ,241 ,153 
20200401,전북,남원시,고등학교,9 ,120 ,38 ,39 ,43 ,0 ,0 ,0 ,2154 ,731 ,699 ,724 ,0 ,0 ,0 ,287 ,146 
20200401,전북,남원시, (일반고),6 ,85 ,28 ,28 ,29 ,0 ,0 ,0 ,1645 ,544 ,543 ,558 ,0 ,0 ,0 ,202 ,111 
20200401,전북,남원시, (특목고),1 ,6 ,2 ,2 ,2 ,0 ,0 ,0 ,100 ,40 ,33 ,27 ,0 ,0 ,0 ,21 ,9 
20200401,전북,남원시, (특성화고),2 ,29 ,8 ,9 ,12 ,0 ,0 ,0 ,409 ,147 ,123 ,139 ,0 ,0 ,0 ,64 ,26 
20200401,전북,남원시,특수학교,1 ,17 ,6 ,4 ,4 ,1 ,1 ,1 ,72 ,34 ,16 ,16 ,1 ,4 ,1 ,35 ,23 
20200401,전북,남원시,계,79 ,531 ,113 ,116 ,121 ,44 ,42 ,49 ,8315 ,1958 ,1947 ,2037 ,676 ,583 ,710 ,1095 ,700 
20200401,전북,김제시,유치원,40 ,68 ,0 ,0 ,0 ,0 ,0 ,0 ,718 ,0 ,0 ,0 ,0 ,0 ,0 ,119 ,119 
20200401,전북,김제시,초등학교,36 ,284 ,41 ,42 ,50 ,44 ,53 ,54 ,3423 ,490 ,593 ,638 ,565 ,560 ,577 ,476 ,356 
20200401,전북,김제시,중학교,13 ,85 ,30 ,29 ,26 ,0 ,0 ,0 ,1720 ,609 ,578 ,533 ,0 ,0 ,0 ,216 ,138 
20200401,전북,김제시,고등학교,10 ,109 ,34 ,36 ,39 ,0 ,0 ,0 ,1941 ,664 ,635 ,642 ,0 ,0 ,0 ,283 ,133 
20200401,전북,김제시, (일반고),7 ,63 ,19 ,21 ,23 ,0 ,0 ,0 ,1122 ,382 ,370 ,370 ,0 ,0 ,0 ,163 ,75 
20200401,전북,김제시, (특목고),1 ,16 ,5 ,5 ,6 ,0 ,0 ,0 ,248 ,89 ,78 ,81 ,0 ,0 ,0 ,50 ,25 
20200401,전북,김제시, (특성화고),2 ,30 ,10 ,10 ,10 ,0 ,0 ,0 ,571 ,193 ,187 ,191 ,0 ,0 ,0 ,70 ,33 
20200401,전북,김제시,계,99 ,546 ,105 ,107 ,115 ,44 ,53 ,54 ,7802 ,1763 ,1806 ,1813 ,565 ,560 ,577 ,1094 ,746 
20200401,전북,완주군,유치원,37 ,103 ,0 ,0 ,0 ,0 ,0 ,0 ,1296 ,0 ,0 ,0 ,0 ,0 ,0 ,166 ,164 
20200401,전북,완주군,초등학교,29 ,297 ,44 ,47 ,52 ,48 ,49 ,57 ,4718 ,702 ,811 ,799 ,827 ,769 ,810 ,486 ,352 
20200401,전북,완주군,중학교,13 ,127 ,43 ,41 ,43 ,0 ,0 ,0 ,2596 ,917 ,837 ,842 ,0 ,0 ,0 ,289 ,203 
20200401,전북,완주군,고등학교,8 ,125 ,40 ,43 ,42 ,0 ,0 ,0 ,2117 ,739 ,677 ,701 ,0 ,0 ,0 ,274 ,118 
20200401,전북,완주군, (일반고),2 ,38 ,13 ,13 ,12 ,0 ,0 ,0 ,687 ,252 ,241 ,194 ,0 ,0 ,0 ,81 ,39 
20200401,전북,완주군, (특목고),2 ,30 ,10 ,10 ,10 ,0 ,0 ,0 ,666 ,224 ,198 ,244 ,0 ,0 ,0 ,67 ,32 
20200401,전북,완주군, (특성화고),4 ,57 ,17 ,20 ,20 ,0 ,0 ,0 ,764 ,263 ,238 ,263 ,0 ,0 ,0 ,126 ,47 
20200401,전북,완주군,특수학교,1 ,22 ,8 ,5 ,6 ,1 ,1 ,1 ,126 ,45 ,28 ,37 ,5 ,6 ,5 ,36 ,19 
20200401,전북,완주군,계,88 ,674 ,135 ,136 ,143 ,49 ,50 ,58 ,10853 ,2403 ,2353 ,2379 ,832 ,775 ,815 ,1251 ,856 
20200401,전북,진안군,유치원,12 ,15 ,0 ,0 ,0 ,0 ,0 ,0 ,139 ,0 ,0 ,0 ,0 ,0 ,0 ,31 ,31 
20200401,전북,진안군,초등학교,13 ,92 ,14 ,15 ,18 ,16 ,14 ,15 ,843 ,116 ,147 ,148 ,160 ,145 ,127 ,164 ,102 
20200401,전북,진안군,중학교,10 ,37 ,12 ,11 ,14 ,0 ,0 ,0 ,393 ,131 ,146 ,116 ,0 ,0 ,0 ,114 ,67 
20200401,전북,진안군,고등학교,5 ,30 ,10 ,10 ,10 ,0 ,0 ,0 ,577 ,203 ,196 ,178 ,0 ,0 ,0 ,81 ,35 
20200401,전북,진안군, (일반고),3 ,13 ,4 ,4 ,5 ,0 ,0 ,0 ,211 ,72 ,69 ,70 ,0 ,0 ,0 ,37 ,19 
20200401,전북,진안군, (특성화고),2 ,17 ,6 ,6 ,5 ,0 ,0 ,0 ,366 ,131 ,127 ,108 ,0 ,0 ,0 ,44 ,16 
20200401,전북,진안군,계,40 ,174 ,36 ,36 ,42 ,16 ,14 ,15 ,1952 ,450 ,489 ,442 ,160 ,145 ,127 ,390 ,235 
20200401,전북,무주군,유치원,9 ,15 ,0 ,0 ,0 ,0 ,0 ,0 ,181 ,0 ,0 ,0 ,0 ,0 ,0 ,28 ,28 
20200401,전북,무주군,초등학교,10 ,75 ,11 ,13 ,11 ,12 ,14 ,14 ,935 ,123 ,158 ,166 ,156 ,172 ,160 ,126 ,58 
20200401,전북,무주군,중학교,6 ,34 ,12 ,10 ,12 ,0 ,0 ,0 ,528 ,196 ,165 ,167 ,0 ,0 ,0 ,83 ,45 
20200401,전북,무주군,고등학교,5 ,34 ,10 ,11 ,13 ,0 ,0 ,0 ,543 ,174 ,182 ,187 ,0 ,0 ,0 ,92 ,44 
20200401,전북,무주군, (일반고),4 ,28 ,8 ,9 ,11 ,0 ,0 ,0 ,449 ,150 ,148 ,151 ,0 ,0 ,0 ,77 ,37 
20200401,전북,무주군, (특성화고),1 ,6 ,2 ,2 ,2 ,0 ,0 ,0 ,94 ,24 ,34 ,36 ,0 ,0 ,0 ,15 ,7 
20200401,전북,무주군,계,30 ,158 ,33 ,34 ,36 ,12 ,14 ,14 ,2187 ,493 ,505 ,520 ,156 ,172 ,160 ,329 ,175 
20200401,전북,장수군,유치원,8 ,15 ,0 ,0 ,0 ,0 ,0 ,0 ,154 ,0 ,0 ,0 ,0 ,0 ,0 ,33 ,33 
20200401,전북,장수군,초등학교,8 ,76 ,11 ,11 ,12 ,14 ,12 ,16 ,914 ,136 ,140 ,163 ,153 ,137 ,185 ,129 ,68 
20200401,전북,장수군,중학교,7 ,34 ,11 ,10 ,13 ,0 ,0 ,0 ,441 ,170 ,130 ,141 ,0 ,0 ,0 ,92 ,63 
